date,item,m_가락시장,m_강서농수산물시장,m_구리농수산물시장,m_노량진시장,m_마포농수산물시장,m_부산민락어민활어직판장,m_소래포구종합어시장,m_수원농수산물시장,m_안양평촌농수산물시장,m_인천종합연안부두어시장,avgPrice,avgPrice_lag_1
2018-06-20,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-21,농어,1,0,0,0,0,0,0,0,0,0,30130.0,30130.0
2018-06-21,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-21,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-21,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-21,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-21,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-21,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-22,농어,1,0,0,0,0,0,0,0,0,0,30130.0,30130.0
2018-06-22,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-22,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-22,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-22,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-22,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-22,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-23,농어,1,0,0,0,0,0,0,0,0,0,30130.0,30130.0
2018-06-23,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-23,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-23,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-23,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-23,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-23,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-24,농어,1,0,0,0,0,0,0,0,0,0,30130.0,30130.0
2018-06-24,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-24,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-24,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-24,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-24,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-24,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-25,농어,1,0,0,0,0,0,0,0,0,0,30430.0,30130.0
2018-06-25,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-25,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-25,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-25,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-25,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-25,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-26,농어,1,0,0,0,0,0,0,0,0,0,30130.0,30430.0
2018-06-26,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-26,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-26,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-26,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-26,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-26,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-27,농어,1,0,0,0,0,0,0,0,0,0,30130.0,30130.0
2018-06-27,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-27,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-27,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-27,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-27,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-27,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-28,농어,1,0,0,0,0,0,0,0,0,0,30130.0,30130.0
2018-06-28,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-28,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-28,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-28,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-28,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-28,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-29,농어,1,0,0,0,0,0,0,0,0,0,30140.0,30130.0
2018-06-29,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-29,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-29,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-29,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-29,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-29,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-06-30,농어,1,0,0,0,0,0,0,0,0,0,30750.0,30140.0
2018-06-30,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-06-30,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-06-30,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-06-30,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-06-30,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-06-30,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-01,농어,1,0,0,0,0,0,0,0,0,0,30750.0,30750.0
2018-07-01,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-01,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-01,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-01,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-01,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-01,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-02,농어,1,0,0,0,0,0,0,0,0,0,30750.0,30750.0
2018-07-02,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-02,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-02,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-02,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-02,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-02,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-03,농어,1,0,0,0,0,0,0,0,0,0,29710.0,30750.0
2018-07-03,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-03,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-03,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-03,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-03,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-03,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-04,농어,1,0,0,0,0,0,0,0,0,0,29670.0,29710.0
2018-07-04,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-04,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-04,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-04,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-04,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-04,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-05,농어,1,0,0,0,0,0,0,0,0,0,29710.0,29670.0
2018-07-05,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-05,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-05,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-05,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-05,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-05,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-06,농어,1,0,0,0,0,0,0,0,0,0,28830.0,29710.0
2018-07-06,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-06,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-06,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-06,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-06,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-06,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-07,농어,1,0,0,0,0,0,0,0,0,0,28830.0,28830.0
2018-07-07,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-07,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-07,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-07,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-07,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-07,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-08,농어,1,0,0,0,0,0,0,0,0,0,28830.0,28830.0
2018-07-08,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-08,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-08,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-08,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-08,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-08,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-09,농어,1,0,0,0,0,0,0,0,0,0,29330.0,28830.0
2018-07-09,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-09,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-09,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-09,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-09,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-09,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-10,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-10,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-10,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-10,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-10,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-10,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-10,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-11,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-11,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-11,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-11,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-11,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-11,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-11,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-12,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-12,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-12,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-12,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-12,농어,0,0,0,0,1,0,0,0,0,0,35000.0,35000.0
2018-07-12,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-12,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-13,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-13,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-13,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-13,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-13,농어,0,0,0,0,1,0,0,0,0,0,40000.0,35000.0
2018-07-13,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-13,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-14,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-14,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-14,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-14,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-14,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-14,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-14,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-15,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-15,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-15,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-15,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-15,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-15,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-15,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-16,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-16,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-16,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-16,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-16,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-16,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-16,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-17,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-17,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-17,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-17,농어,0,0,0,1,0,0,0,0,0,0,31250.0,30000.0
2018-07-17,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-17,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-17,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-18,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-18,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-18,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-18,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31250.0
2018-07-18,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-18,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-18,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-19,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-19,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-19,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-19,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31250.0
2018-07-19,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-19,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-19,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-20,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-20,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-20,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-20,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31250.0
2018-07-20,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-20,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-20,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-21,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-21,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-21,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-21,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31250.0
2018-07-21,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-21,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-21,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-22,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-22,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-22,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-22,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31250.0
2018-07-22,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-22,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-22,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-23,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-23,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-23,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-23,농어,0,0,0,1,0,0,0,0,0,0,32500.0,31250.0
2018-07-23,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-23,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-23,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-24,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-24,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-24,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-24,농어,0,0,0,1,0,0,0,0,0,0,32500.0,32500.0
2018-07-24,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-24,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-24,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-25,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-25,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-25,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-25,농어,0,0,0,1,0,0,0,0,0,0,32500.0,32500.0
2018-07-25,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-25,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-25,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-26,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-26,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-26,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-26,농어,0,0,0,1,0,0,0,0,0,0,31250.0,32500.0
2018-07-26,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-26,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-26,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-27,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-27,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-27,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-27,농어,0,0,0,1,0,0,0,0,0,0,30000.0,31250.0
2018-07-27,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-27,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-27,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-28,농어,1,0,0,0,0,0,0,0,0,0,29200.0,29330.0
2018-07-28,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-28,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-28,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-28,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-28,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-28,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-29,농어,1,0,0,0,0,0,0,0,0,0,29200.0,29200.0
2018-07-29,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-29,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-29,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-29,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-29,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-29,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-30,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29200.0
2018-07-30,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-30,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-30,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-30,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-30,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-30,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-07-31,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-07-31,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-07-31,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-07-31,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-07-31,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-07-31,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-07-31,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-01,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-08-01,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-01,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-01,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-01,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-01,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-01,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-02,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-08-02,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-02,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-02,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-02,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-02,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-02,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-03,농어,1,0,0,0,0,0,0,0,0,0,28000.0,29330.0
2018-08-03,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-03,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-03,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-03,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-03,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-03,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-04,농어,1,0,0,0,0,0,0,0,0,0,28000.0,28000.0
2018-08-04,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-04,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-04,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-04,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-04,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-04,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-05,농어,1,0,0,0,0,0,0,0,0,0,28000.0,28000.0
2018-08-05,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-05,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-05,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-05,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-05,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-05,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-06,농어,1,0,0,0,0,0,0,0,0,0,29330.0,28000.0
2018-08-06,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-06,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-06,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-06,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-06,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-06,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-07,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-08-07,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-07,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-07,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-07,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-07,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-07,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-08,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-08-08,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
2018-08-08,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2018-08-08,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2018-08-08,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2018-08-08,농어,0,0,0,0,0,0,1,0,0,0,35000.0,35000.0
2018-08-08,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2018-08-09,농어,1,0,0,0,0,0,0,0,0,0,29330.0,29330.0
2018-08-09,농어,0,1,0,0,0,0,0,0,0,0,32500.0,32500.0
